Fiscal Year,Month,Region,Affiliate,Channel,Sub-Channel,Brand,Sub-Brand,Gender,Category,FX Type,Net Revenue,Units Sold,Inventory
2019,October,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,185210.00,9196.00,11035.00
2019,October,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2019 Actual Rate,192882.00,9455.00,10211.00
2019,October,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,173387.00,7863.00,8414.00
2019,October,Asia,Pakistan,Wholesale,Licensing,Denizen,,Womens,Tops,2019 Actual Rate,195693.00,8636.00,10018.00
2019,October,Asia,Pakistan,DTC,Ecomm,Signature,,Mens,Tops,2019 Actual Rate,195403.00,9985.00,10484.00
2019,October,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Womens,Womens,Bottoms,FCST4 Rate,178014.00,5960.00,6496.00
2019,October,Asia,Pakistan,Wholesale,Licensing,Dockers,,Womens,No Product Category,2019 Actual Rate,184611.00,6966.00,7315.00
2019,October,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Mens,Mens,Tops,FCST10 Rate,170168.00,8530.00,10492.00
2019,October,Asia,Pakistan,Wholesale,Wholesale,Levis,Levis Mens,Mens,Footwear,2019 Actual Rate,200258.00,8453.00,8960.00
2019,October,Asia,Pakistan,Wholesale,Licensing,Levis,Levis Womens,Womens,No Product Category,2019 Actual Rate,188147.00,7396.00,9097.00
2019,October,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,FCST4 Rate,199529.00,7459.00,8130.00
2019,October,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST4 Rate,157619.00,5329.00,6021.00
2019,October,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,2019 Actual Rate,189129.00,7365.00,8764.00
2019,October,Asia,Pakistan,DTC,Concessionaire,Dockers,,Womens,Bottoms,FCST4 Rate,165022.00,8194.00,9587.00
2019,October,Asia,Pakistan,Wholesale,Licensing,Levis,Levis Mens,Mens,Bottoms,FCST10 Rate,180646.00,7776.00,9487.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Denizen,,Mens,Tops,2019 Actual Rate,172371.00,9120.00,10123.00
2019,September,Asia,Pakistan,DTC,Ecomm,Signature,,Womens,Bottoms,2019 Actual Rate,184251.00,6685.00,7287.00
2019,September,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,178430.00,7941.00,9688.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,191970.00,6037.00,6822.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Denizen,,Womens,Bottoms,2019 Actual Rate,177161.00,6685.00,8022.00
2019,September,Asia,Pakistan,DTC,Outlet,Levis,Levis Womens,Womens,Tops,FCST4 Rate,166647.00,9167.00,11366.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Signature,,Mens,Tops,2019 Actual Rate,184207.00,9322.00,11000.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,170285.00,8029.00,8992.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,FCST10 Rate,164676.00,9058.00,10779.00
2019,September,Asia,Pakistan,Wholesale,Licensing,Dockers,,Womens,Bottoms,FCST7 Rate,190810.00,6515.00,8078.00
2019,September,Asia,Pakistan,Wholesale,Licensing,Levis,Levis Womens,Womens,Tops,FCST4 Rate,180464.00,6306.00,7756.00
2019,September,Asia,Pakistan,Wholesale,Licensing,Levis,Levis Mens,Mens,Footwear,2019 Actual Rate,170546.00,8887.00,10754.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,No Product Category,FCST4 Rate,186120.00,9664.00,10727.00
2019,September,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Womens,Womens,Accessories,2019 Actual Rate,188030.00,7322.00,8640.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,162543.00,8439.00,9199.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Denizen,,Mens,Bottoms,2019 Actual Rate,179440.00,9870.00,11252.00
2019,September,Asia,Pakistan,DTC,Commissionaire,Dockers,,Womens,Bottoms,FCST7 Rate,207439.00,8672.00,10407.00
2019,September,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,205617.00,8082.00,10103.00
2019,September,Asia,Pakistan,DTC,Mainline,Levis,Levis Mens,Mens,Tops,FCST7 Rate,180237.00,10097.00,11208.00
2019,September,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,183184.00,9069.00,9613.00
2019,September,Asia,Pakistan,Wholesale,Wholesale,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,191022.00,6123.00,6612.00
2019,September,Asia,Pakistan,DTC,Outlet,Levis,Levis Womens,Womens,Accessories,FCST4 Rate,154345.00,5094.00,5960.00
2019,September,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,FCST4 Rate,182300.00,9833.00,10619.00
2019,September,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,178448.00,9719.00,10497.00
2019,September,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,181622.00,6022.00,6504.00
2019,September,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,2019 Actual Rate,181171.00,6574.00,7165.00
2019,September,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,185741.00,8266.00,9341.00
2019,August,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,185378.00,9808.00,11378.00
2019,August,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,182351.00,5932.00,6229.00
2019,August,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,No Product Category,2019 Actual Rate,163816.00,6124.00,6491.00
2019,August,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,181791.00,9994.00,10794.00
2019,August,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,157969.00,5786.00,6712.00
2019,August,Asia,Pakistan,DTC,Concessionaire,Denizen,,Mens,Tops,2019 Actual Rate,173239.00,5606.00,6952.00
2019,August,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,No Product Category,FCST4 Rate,181814.00,7061.00,8120.00
2019,August,Asia,Pakistan,DTC,Commissionaire,Levis,Levis Womens,Womens,Accessories,2019 Actual Rate,186233.00,7376.00,9072.00
2019,August,Asia,Pakistan,DTC,Ecomm,Denizen,,Womens,Bottoms,2019 Actual Rate,167730.00,8875.00,10561.00
2019,August,Asia,Pakistan,DTC,Mainline,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,175549.00,7747.00,8677.00
2019,August,Asia,Pakistan,Wholesale,Franchise,Denizen,,Mens,Tops,FCST7 Rate,197874.00,9060.00,10872.00
2019,August,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,195173.00,9120.00,10306.00
2019,August,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,191941.00,7454.00,8647.00
2019,August,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,199079.00,6797.00,8428.00
2019,August,Asia,Pakistan,Wholesale,Licensing,Levis,Levis Mens,Mens,Accessories,2019 Actual Rate,179773.00,7589.00,9486.00
2019,August,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,172462.00,7538.00,8291.00
2019,August,Asia,Pakistan,Wholesale,Wholesale,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,152242.00,5583.00,6141.00
2019,August,Asia,Pakistan,DTC,Mainline,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,170532.00,9375.00,10313.00
2019,August,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST7 Rate,208255.00,7277.00,9096.00
2019,August,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,2019 Actual Rate,194930.00,6747.00,7759.00
2019,August,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,205174.00,7661.00,8964.00
2019,August,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST10 Rate,190518.00,10673.00,13342.00
2019,August,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,168890.00,5745.00,7123.00
2019,August,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,204304.00,7072.00,7567.00
2019,August,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST7 Rate,160936.00,7369.00,8474.00
2019,August,Asia,Pakistan,DTC,Ecomm,Signature,,Womens,Bottoms,FCST4 Rate,173767.00,8275.00,10178.00
2019,August,Asia,Pakistan,Wholesale,Wholesale,Levis,Levis Mens,Mens,Footwear,2019 Actual Rate,171751.00,8026.00,8748.00
2019,July,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Accessories,2019 Actual Rate,156749.00,6682.00,8285.00
2019,July,Asia,Pakistan,DTC,Concessionaire,Dockers,,Mens,Tops,FCST7 Rate,164460.00,7319.00,7758.00
2019,July,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,No Product Category,2019 Actual Rate,184389.00,6456.00,8070.00
2019,July,Asia,Pakistan,DTC,Ecomm,Denizen,,Mens,Footwear,2019 Actual Rate,165126.00,7863.00,8885.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,191794.00,8962.00,10217.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,188515.00,7251.00,7831.00
2019,July,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,187720.00,10028.00,12234.00
2019,July,Asia,Pakistan,DTC,Ecomm,Signature,,Womens,Accessories,2019 Actual Rate,209393.00,6647.00,7645.00
2019,July,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,191534.00,7294.00,9117.00
2019,July,Asia,Pakistan,DTC,Outlet,Levis,Levis Womens,Womens,Accessories,2019 Actual Rate,166010.00,8059.00,9187.00
2019,July,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Accessories,2019 Actual Rate,199362.00,11276.00,13982.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,192632.00,8654.00,10558.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,192531.00,7714.00,9102.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Accessories,FCST7 Rate,185296.00,8324.00,9906.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Dockers,,Womens,Tops,2019 Actual Rate,202263.00,10138.00,11456.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,177274.00,8284.00,9526.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,165803.00,5905.00,6436.00
2019,July,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,206634.00,10830.00,12671.00
2019,July,Asia,Pakistan,DTC,Mainline,Signature,,Womens,Bottoms,2019 Actual Rate,169072.00,6935.00,7628.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,169310.00,5560.00,5949.00
2019,July,Asia,Pakistan,DTC,Ecomm,Denizen,,Mens,No Product Category,2019 Actual Rate,209667.00,11746.00,13038.00
2019,July,Asia,Pakistan,DTC,Commissionaire,Levis,Levis Womens,Womens,Accessories,2019 Actual Rate,167330.00,6562.00,7612.00
2019,July,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Footwear,2019 Actual Rate,197084.00,6257.00,7070.00
2019,July,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,199545.00,9137.00,10324.00
2019,July,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,192338.00,6916.00,8161.00
2019,July,Asia,Pakistan,DTC,Mainline,Levis,Levis Womens,Womens,Tops,FCST10 Rate,177442.00,5979.00,6756.00
2019,July,Asia,Pakistan,DTC,Commissionaire,Levis,Levis Womens,Womens,No Product Category,FCST10 Rate,171386.00,8084.00,9135.00
2019,June,Asia,Pakistan,Wholesale,Franchise,Denizen,,Womens,Bottoms,FCST4 Rate,201326.00,6644.00,7442.00
2019,June,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,152631.00,7196.00,8132.00
2019,June,Asia,Pakistan,DTC,Commissionaire,Denizen,,Womens,Bottoms,2019 Actual Rate,199103.00,8944.00,10644.00
2019,June,Asia,Pakistan,DTC,Outlet,Dockers,,Womens,No Product Category,FCST7 Rate,161314.00,5857.00,7205.00
2019,June,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,193769.00,6551.00,7337.00
2019,June,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,180554.00,9317.00,9969.00
2019,June,Asia,Pakistan,DTC,Ecomm,Signature,,Mens,Tops,FCST4 Rate,187637.00,5845.00,7307.00
2019,June,Asia,Pakistan,DTC,Mainline,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,193617.00,7025.00,7447.00
2019,June,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,171876.00,6740.00,7482.00
2019,June,Asia,Pakistan,Wholesale,Franchise,Signature,,Mens,Bottoms,FCST4 Rate,159612.00,6259.00,7449.00
2019,June,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,160302.00,5089.00,5445.00
2019,June,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,FCST7 Rate,173448.00,7792.00,9506.00
2019,June,Asia,Pakistan,Wholesale,Wholesale,Levis,Levis Womens,Womens,Accessories,2019 Actual Rate,166766.00,6605.00,8190.00
2019,June,Asia,Pakistan,DTC,Commissionaire,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,181863.00,9998.00,11798.00
2019,June,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Accessories,2019 Actual Rate,169019.00,7387.00,8348.00
2019,June,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,171733.00,8017.00,8579.00
2019,June,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,FCST10 Rate,172509.00,9396.00,11651.00
2019,June,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,170372.00,7238.00,8251.00
2019,June,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Accessories,2019 Actual Rate,199190.00,6669.00,8336.00
2019,June,Asia,Pakistan,Wholesale,Licensing,Denizen,,Womens,No Product Category,FCST10 Rate,163439.00,5419.00,6340.00
2019,June,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,FCST4 Rate,200675.00,8931.00,9377.00
2019,June,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Footwear,FCST4 Rate,179774.00,9368.00,10961.00
2019,June,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Mens,Mens,Tops,FCST4 Rate,160617.00,6314.00,7639.00
2019,June,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,198079.00,7187.00,8265.00
2019,June,Asia,Pakistan,Wholesale,Franchise,Signature,,Mens,Accessories,2019 Actual Rate,188897.00,6425.00,8031.00
2019,June,Beyond Yoga,Beyond Yoga,DTC,Mainline,Beyond Yoga,,,,FCST10 Rate,184184.00,7700.00,9317.00
2019,June,Asia,Pakistan,Wholesale,Licensing,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,184272.00,7977.00,9971.00
2019,May,Asia,Pakistan,Wholesale,Licensing,Dockers,,Womens,Bottoms,FCST4 Rate,209075.00,8966.00,9414.00
2019,May,Asia,Pakistan,Wholesale,Franchise,Signature,,Mens,Bottoms,2019 Actual Rate,166405.00,7416.00,7935.00
2019,May,Asia,Pakistan,Wholesale,Franchise,Signature,,Womens,Tops,2019 Actual Rate,196238.00,9072.00,11068.00
2019,May,Asia,Pakistan,Wholesale,Wholesale,Levis,Levis Womens,Womens,Footwear,FCST7 Rate,171069.00,9963.00,10561.00
2019,May,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,No Product Category,2019 Actual Rate,183035.00,6347.00,7743.00
2019,May,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,197931.00,7117.00,8114.00
2019,May,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,177509.00,5925.00,6458.00
2019,May,Asia,Pakistan,DTC,Mainline,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,172070.00,6310.00,7824.00
2019,May,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,2019 Actual Rate,196237.00,10788.00,11867.00
2019,May,Asia,Pakistan,DTC,Mainline,Levis,Levis Mens,Mens,No Product Category,2019 Actual Rate,163626.00,7421.00,7792.00
2019,May,Asia,Pakistan,DTC,Commissionaire,Denizen,,Womens,Footwear,2019 Actual Rate,160684.00,6119.00,6853.00
2019,May,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,FCST7 Rate,166096.00,6027.00,6810.00
2019,May,Asia,Pakistan,DTC,Ecomm,Denizen,,Mens,Bottoms,2019 Actual Rate,196815.00,9372.00,11340.00
2019,May,Asia,Pakistan,Wholesale,Franchise,Signature,,Mens,Bottoms,2019 Actual Rate,179384.00,8992.00,10520.00
2019,May,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2019 Actual Rate,165411.00,7361.00,7803.00
2019,May,Asia,Pakistan,Wholesale,Franchise,Denizen,,Womens,No Product Category,2019 Actual Rate,194807.00,8670.00,9277.00
2019,May,Asia,Pakistan,DTC,Commissionaire,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,160256.00,7559.00,9071.00
2019,May,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,No Product Category,2019 Actual Rate,193388.00,9512.00,11795.00
2019,May,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,192093.00,10762.00,11515.00
2019,May,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,No Product Category,FCST4 Rate,191820.00,7836.00,8854.00
2019,May,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Bottoms,2019 Actual Rate,174936.00,6415.00,7506.00
2019,May,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2019 Actual Rate,192385.00,11205.00,14006.00
2019,May,Beyond Yoga,Beyond Yoga,Wholesale,Wholesale,Beyond Yoga,,,,2019 Actual Rate,170136.00,5752.00,7132.00
2019,May,Asia,Pakistan,Wholesale,Franchise,Signature,,Womens,Bottoms,2019 Actual Rate,178686.00,6243.00,6930.00
2019,May,Asia,Pakistan,Wholesale,Licensing,Denizen,,Womens,Tops,2019 Actual Rate,186137.00,9330.00,11663.00
2019,May,Asia,Pakistan,DTC,Commissionaire,Denizen,,Womens,Tops,2019 Actual Rate,167636.00,7076.00,7713.00
2019,May,Beyond Yoga,Beyond Yoga,DTC,Mainline,Beyond Yoga,,,,FCST10 Rate,163246.00,8979.00,10775.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Accessories,2019 Actual Rate,195632.00,8706.00,9577.00
2019,April,Asia,Pakistan,DTC,Concessionaire,Dockers,,Womens,Tops,2019 Actual Rate,189177.00,7072.00,8345.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Dockers,,Mens,Accessories,2019 Actual Rate,192671.00,6175.00,6608.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,165086.00,8571.00,9086.00
2019,April,Asia,Pakistan,DTC,Concessionaire,Dockers,,Mens,Bottoms,FCST10 Rate,193671.00,9526.00,11527.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Signature,,Womens,Bottoms,2019 Actual Rate,206940.00,9670.00,10734.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Footwear,FCST10 Rate,190520.00,6288.00,7168.00
2019,April,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,2019 Actual Rate,185318.00,7899.00,8610.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,No Product Category,2019 Actual Rate,205092.00,8964.00,9502.00
2019,April,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2019 Actual Rate,201984.00,7260.00,7696.00
2019,April,Beyond Yoga,Beyond Yoga,DTC,Ecomm,Beyond Yoga,,,,2019 Actual Rate,204373.00,9449.00,10204.00
2019,April,Asia,Pakistan,Wholesale,Licensing,Levis,Levis Mens,Mens,Tops,2019 Actual Rate,187087.00,6788.00,8078.00
2019,April,Asia,Pakistan,DTC,Ecomm,Dockers,,Womens,Accessories,2019 Actual Rate,205167.00,9054.00,10503.00
2019,April,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Footwear,2019 Actual Rate,194113.00,6256.00,6944.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Footwear,2019 Actual Rate,182764.00,6960.00,8421.00
2019,April,Asia,Pakistan,DTC,Ecomm,Denizen,,Womens,Tops,2019 Actual Rate,190711.00,7262.00,7843.00
2019,April,Asia,Pakistan,DTC,Ecomm,Denizen,,Womens,Accessories,2019 Actual Rate,184770.00,8076.00,9933.00
2019,April,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,209842.00,8527.00,8953.00
2019,April,Asia,Pakistan,Wholesale,Licensing,Levis,Levis Womens,Womens,Tops,FCST10 Rate,160407.00,5092.00,5602.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Dockers,,Womens,Tops,FCST7 Rate,170184.00,6690.00,7961.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Signature,,Womens,Tops,FCST4 Rate,185176.00,7524.00,8879.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,No Product Category,2019 Actual Rate,163515.00,5397.00,5720.00
2019,April,Asia,Pakistan,Wholesale,Licensing,Dockers,,Womens,No Product Category,2019 Actual Rate,174511.00,5936.00,7420.00
2019,April,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST7 Rate,166377.00,5813.00,7267.00
2019,April,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Tops,2019 Actual Rate,162796.00,8160.00,10037.00
2019,April,Asia,Pakistan,DTC,Ecomm,Denizen,,Mens,Tops,FCST10 Rate,171333.00,7232.00,8896.00
2019,April,Asia,Pakistan,DTC,Concessionaire,Levis,Levis Womens,Womens,Tops,FCST7 Rate,178668.00,6488.00,7915.00
2019,March,Asia,Pakistan,DTC,Ecomm,Signature,,Mens,Footwear,2019 Actual Rate,172229.00,5822.00,6172.00
2019,March,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,202732.00,9194.00,10114.00
2019,March,Asia,Pakistan,Wholesale,Franchise,Levis,Levis Mens,Mens,Tops,FCST7 Rate,175530.00,6562.00,6890.00
2019,March,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,193227.00,6597.00,6927.00
2019,March,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,FCST10 Rate,192697.00,6747.00,8029.00
2019,March,Asia,Pakistan,DTC,Ecomm,Levis,Levis Mens,Mens,Accessories,2019 Actual Rate,177828.00,8003.00,8803.00
2019,March,Asia,Pakistan,DTC,Ecomm,Levis,Levis Womens,Womens,Bottoms,2019 Actual Rate,196712.00,9184.00,10286.00
2019,March,Asia,Pakistan,DTC,Ecomm,Signature,,Womens,Bottoms,2019 Actual Rate,187549.00,7072.00,8274.00
2019,March,Asia,Pakistan,Wholesale,Licensing,Levis,Levis Womens,Womens,Bottoms,FCST7 Rate,189962.00,8960.00,9498.00
2019,March,Asia,Pakistan,Wholesale,Wholesale,Levis,Levis Mens,Mens,No Product Category,FCST7 Rate,194119.00,9423.00,10931.00
2019,March,Asia,Pakistan,Wholesale,Franchise,Signature,,Womens,No Product Category,FCST4 Rate,159582.00,5267.00,6215.00
